Timestamp, Linear_Velocity, Angular_Velocity
2024-07-13 09:43:11, 0.115580167726, 0.254449010315
2024-07-13 09:43:11, 0.115581240891, 0.254582555097
2024-07-13 09:43:11, 0.115581013515, 0.254585387561
2024-07-13 09:43:11, 0.11558018793, 0.254416635645
2024-07-13 09:43:11, 0.115581448178, 0.254464387776
2024-07-13 09:43:11, 0.1155846722, 0.255450019925
2024-07-13 09:43:11, 0.115593708177, 0.256456597903
2024-07-13 09:43:11, 0.115599448113, 0.256405009602
2024-07-13 09:43:11, 0.115616344162, 0.258075617509
2024-07-13 09:43:11, 0.115627001188, 0.25999719918
2024-07-13 09:43:11, 0.115641354035, 0.261194597314
2024-07-13 09:43:11, 0.11563955954, 0.249891092059
2024-07-13 09:43:11, 0.115674298085, 0.209196399002
2024-07-13 09:43:11, 0.115744619119, 0.163375090606
2024-07-13 09:43:11, 0.115787093002, 0.0818970880769
2024-07-13 09:43:11, 0.115875483542, 0.0189656811894
2024-07-13 09:43:11, 0.115878631004, -0.0071760046352
2024-07-13 09:43:11, 0.115859302356, 0.0200349306146
2024-07-13 09:43:11, 0.115808715875, 0.063052039432
2024-07-13 09:43:11, 0.115750342266, 0.0988694592489
2024-07-13 09:43:11, 0.115664358671, 0.135755898933
2024-07-13 09:43:11, 0.115637162306, 0.190848063047
2024-07-13 09:43:11, 0.115591236012, 0.206639617152
2024-07-13 09:43:11, 0.115570547832, 0.245863507209
2024-07-13 09:43:11, 0.115603747285, 0.288138201324
2024-07-13 09:43:11, 0.115601664599, 0.304735637137
2024-07-13 09:43:11, 0.115618039697, 0.307253959812
2024-07-13 09:43:11, 0.115619333401, 0.266449022754
2024-07-13 09:43:11, 0.115592239976, 0.229833730147
2024-07-13 09:43:12, 0.115558409114, 0.168857837936
2024-07-13 09:43:12, 0.115532319529, 0.142208242877
2024-07-13 09:43:12, 0.11552681286, 0.116051735058
2024-07-13 09:43:12, 0.115512628783, 0.110580976141
2024-07-13 09:43:12, 0.115532350324, 0.113264341206
2024-07-13 09:43:12, 0.11554637973, 0.115669778706
2024-07-13 09:43:12, 0.115551268707, 0.114770523702
2024-07-13 09:43:12, 0.115569445077, 0.114854696731
2024-07-13 09:43:12, 0.115588256594, 0.115097010593
2024-07-13 09:43:12, 0.115592210751, 0.113457462206
2024-07-13 09:43:12, 0.115588444126, 0.132069913057
2024-07-13 09:43:12, 0.115585102419, 0.156054384245
2024-07-13 09:43:12, 0.115589972661, 0.171736361396
2024-07-13 09:43:12, 0.115584376117, 0.172046292534
2024-07-13 09:43:12, 0.115592440411, 0.17274246175
2024-07-13 09:43:12, 0.115603498043, 0.181744475063
2024-07-13 09:43:12, 0.115612414963, 0.184054925674
2024-07-13 09:43:12, 0.115606610769, 0.182981891745
2024-07-13 09:43:12, 0.115614736116, 0.193239705245
2024-07-13 09:43:12, 0.11561282991, 0.194786753861
2024-07-13 09:43:12, 0.115634021274, 0.187951889521
2024-07-13 09:43:12, 0.115621097701, 0.193169073514
2024-07-13 09:43:12, 0.115640214681, 0.206437128261
2024-07-13 09:43:12, 0.115632404838, 0.198190469588
2024-07-13 09:43:12, 0.115633333352, 0.206443614146
2024-07-13 09:43:12, 0.115617064386, 0.196385982847
2024-07-13 09:43:12, 0.115603757658, 0.181548044576
2024-07-13 09:43:12, 0.115600964299, 0.196393325906
2024-07-13 09:43:12, 0.115590556498, 0.170164210305
2024-07-13 09:43:12, 0.115570217112, 0.0618948292463
2024-07-13 09:43:12, 0.115546792086, 0.0781175478707
2024-07-13 09:43:12, 0.115541400698, 0.0641866508816
2024-07-13 09:43:12, 0.115549893006, 0.0816859891182
2024-07-13 09:43:12, 0.11556067736, 0.0968344508794
2024-07-13 09:43:12, 0.115581094931, 0.103467220068
2024-07-13 09:43:12, 0.115600995794, 0.116374608921
2024-07-13 09:43:12, 0.115592473317, 0.115098902454
2024-07-13 09:43:12, 0.115601119243, 0.171246541522
2024-07-13 09:43:12, 0.115605182821, 0.137374675038
2024-07-13 09:43:12, 0.115588687437, 0.0989197531174
2024-07-13 09:43:12, 0.115601497013, 0.139424952099
2024-07-13 09:43:12, 0.115585119155, 0.154631727979
2024-07-13 09:43:12, 0.115586607564, 0.167366720838
2024-07-13 09:43:12, 0.115585074343, 0.16884957587
2024-07-13 09:43:12, 0.115577835518, 0.15888417783
2024-07-13 09:43:12, 0.11559411974, 0.14747844425
2024-07-13 09:43:12, 0.115589248253, 0.143440856026
2024-07-13 09:43:12, 0.115578111411, 0.165494320498
2024-07-13 09:43:12, 0.115551000845, 0.130315127615
2024-07-13 09:43:12, 0.115581163448, 0.0707461272205
2024-07-13 09:43:12, 0.115580738235, 0.0802767883455
2024-07-13 09:43:12, 0.11556077792, 0.0892082283753
2024-07-13 09:43:12, 0.115582437479, 0.151008474946
2024-07-13 09:43:12, 0.115595646335, 0.100760642937
2024-07-13 09:43:12, 0.115590945725, 0.0489579395943
2024-07-13 09:43:12, 0.115615461424, 0.0888051482123
2024-07-13 09:43:12, 0.115609337334, 0.113040174999
2024-07-13 09:43:12, 0.115601563342, 0.155223664475
2024-07-13 09:43:12, 0.11559903801, 0.117833628957
2024-07-13 09:43:12, 0.115601668892, 0.108741075102
2024-07-13 09:43:12, 0.115604349696, 0.126205184131
2024-07-13 09:43:12, 0.115594817318, 0.137039291305
2024-07-13 09:43:12, 0.115594915146, 0.157235634662
2024-07-13 09:43:12, 0.115595463379, 0.132215645054
2024-07-13 09:43:12, 0.115579346647, 0.101681534161
2024-07-13 09:43:12, 0.115568302307, 0.0967799139433
2024-07-13 09:43:12, 0.115563441734, 0.103154554368
2024-07-13 09:43:12, 0.115576570221, 0.142985285268
2024-07-13 09:43:12, 0.115583606714, 0.104708445057
2024-07-13 09:43:12, 0.115580041253, 0.0558665703573
2024-07-13 09:43:12, 0.115580121581, 0.0825165234771
2024-07-13 09:43:12, 0.115595301986, 0.0897392871573
2024-07-13 09:43:12, 0.115587103417, 0.136821560506
2024-07-13 09:43:12, 0.115584461648, 0.109820597317
2024-07-13 09:43:12, 0.115602007124, 0.0778854204253
2024-07-13 09:43:12, 0.115604686691, 0.108014492878
2024-07-13 09:43:12, 0.115606743997, 0.103553725386
2024-07-13 09:43:12, 0.11560351866, 0.139008799168
2024-07-13 09:43:12, 0.115603071945, 0.108284408748
2024-07-13 09:43:12, 0.115584600702, 0.0387949019683
2024-07-13 09:43:12, 0.115572040638, 0.0777257770861
2024-07-13 09:43:12, 0.115574707018, 0.0882746255195
2024-07-13 09:43:12, 0.115575774921, 0.129636480047
2024-07-13 09:43:12, 0.115577259678, 0.1109637245
2024-07-13 09:43:12, 0.115583903154, 0.0973603000059
2024-07-13 09:43:12, 0.115583642777, 0.102279252732
2024-07-13 09:43:12, 0.115594224882, 0.103825856381
2024-07-13 09:43:12, 0.115602016243, 0.13196575438
2024-07-13 09:43:12, 0.115606343684, 0.110682669392
2024-07-13 09:43:12, 0.115598163955, 0.103915043695
2024-07-13 09:43:12, 0.115601727695, 0.0743575475868
2024-07-13 09:43:12, 0.115596823884, 0.123020545283
2024-07-13 09:43:12, 0.115589770983, 0.114240971308
2024-07-13 09:43:12, 0.115586013858, 0.10134266575
2024-07-13 09:43:12, 0.115584668131, 0.0974168130845
2024-07-13 09:43:12, 0.115582819999, 0.0856992421796
2024-07-13 09:43:12, 0.115583499751, 0.0922671545173
2024-07-13 09:43:12, 0.115581680262, 0.0834570159043
2024-07-13 09:43:12, 0.115580142357, 0.0698940259952
2024-07-13 09:43:12, 0.115574858369, 0.0273612753307
2024-07-13 09:43:13, 0.115586253166, 0.0669553098776
2024-07-13 09:43:13, 0.115588102811, 0.113234637547
2024-07-13 09:43:13, 0.115599191497, 0.0877240470641
2024-07-13 09:43:13, 0.115603347167, 0.0815649601223
2024-07-13 09:43:13, 0.115598346011, 0.0787771358422
2024-07-13 09:43:13, -0.182247426766, 1.0
2024-07-13 09:43:13, -0.0197420796392, 1.0
2024-07-13 09:43:13, 0.049515838523, 0.699827433583
2024-07-13 09:43:13, 0.0800818429136, 0.41229993199
2024-07-13 09:43:13, 0.0940238527626, 0.285342813852
2024-07-13 09:43:13, 0.0999860665533, 0.227308113778
2024-07-13 09:43:13, 0.102863092679, 0.209429852059
2024-07-13 09:43:13, 0.104128566236, 0.209630478062
2024-07-13 09:43:13, 0.104694622373, 0.206601263282
2024-07-13 09:43:13, 0.104936092484, 0.211140498206
2024-07-13 09:43:13, 0.105010386779, 0.185294390876
2024-07-13 09:43:13, 0.105005619742, 0.117937648789
2024-07-13 09:43:13, 0.104995462781, 0.0361872033049
2024-07-13 09:43:13, 0.10498850383, -0.0272903005383
2024-07-13 09:43:13, 0.104981112419, -0.0512013877015
2024-07-13 09:43:13, 0.105001061369, -0.0360056699719
2024-07-13 09:43:13, 0.105068899467, 0.0215043791725
2024-07-13 09:43:13, 0.105136763142, 0.0748319211469
2024-07-13 09:43:13, 0.105167806455, 0.114916100013
2024-07-13 09:43:13, 0.105189576195, 0.134216993977
2024-07-13 09:43:13, 0.105223920822, 0.149868358713
2024-07-13 09:43:13, 0.105233349927, 0.171525112518
2024-07-13 09:43:13, 0.105238951464, 0.195654972134
2024-07-13 09:43:13, 0.105152542823, 0.183500921708
2024-07-13 09:43:13, 0.105321363445, 0.22566527214
2024-07-13 09:43:13, 0.105216074633, 0.187807949327
2024-07-13 09:43:13, 0.105204445986, 0.189641604352
2024-07-13 09:43:13, 0.105193770629, 0.158728469981
2024-07-13 09:43:13, 0.105188516745, 0.138989914079
2024-07-13 09:43:13, 0.105172595345, 0.122161000125
2024-07-13 09:43:13, 0.105159258522, 0.106221397403
2024-07-13 09:43:13, 0.10512774269, 0.0903562689598
2024-07-13 09:43:13, 0.105137924967, 0.0869893926911
2024-07-13 09:43:13, 0.105125561159, 0.0729633813634
2024-07-13 09:43:13, 0.105121982911, 0.0491743170745
2024-07-13 09:43:13, 0.105096079248, 0.0473540001717
2024-07-13 09:43:13, 0.105111689622, 0.060446834728
2024-07-13 09:43:13, 0.105105253172, 0.0725299577321
2024-07-13 09:43:13, 0.105117776376, 0.0965453430257
2024-07-13 09:43:13, 0.105134558277, 0.112837576718
2024-07-13 09:43:13, 0.105137846986, 0.115838932673
2024-07-13 09:43:13, 0.105130038, 0.100567693533
2024-07-13 09:43:13, 0.105135234688, 0.107214511994
2024-07-13 09:43:13, 0.10515078855, 0.120907193699
2024-07-13 09:43:13, 0.105157202915, 0.134993553734
2024-07-13 09:43:13, 0.105180937544, 0.162059629584
2024-07-13 09:43:13, 0.105172341186, 0.154422918526
2024-07-13 09:43:13, 0.105172763657, 0.141156157494
2024-07-13 09:43:13, 0.105166243454, 0.115897803939
2024-07-13 09:43:13, 0.10516838807, 0.109533100972
2024-07-13 09:43:13, 0.105179644204, 0.0994020463154
2024-07-13 09:43:13, 0.105160412971, 0.0924883945662
2024-07-13 09:43:13, 0.105159894213, 0.0821438906035
2024-07-13 09:43:13, 0.105153845644, 0.0783127831021
2024-07-13 09:43:13, 0.105151002514, 0.0766657954517
2024-07-13 09:43:13, 0.105138807851, 0.063276083583
2024-07-13 09:43:13, 0.105143238507, 0.0793786460628
2024-07-13 09:43:13, 0.105155707584, 0.0768276113445
2024-07-13 09:43:13, 0.105151810515, 0.0933070804717
2024-07-13 09:43:13, 0.105155932603, 0.107698589122
2024-07-13 09:43:13, 0.105148437324, 0.108112439696
2024-07-13 09:43:13, 0.105149944687, 0.117674627774
2024-07-13 09:43:13, 0.105147683111, 0.118638550886
2024-07-13 09:43:13, 0.105142099406, 0.117085179739
2024-07-13 09:43:13, 0.105134651165, 0.114187917118
2024-07-13 09:43:13, 0.10513689621, 0.113780730521
2024-07-13 09:43:13, 0.105144634957, 0.104707708197
2024-07-13 09:43:13, 0.10514457193, 0.101539267801
2024-07-13 09:43:13, 0.105140583114, 0.0987820982035
2024-07-13 09:43:13, 0.105138388638, 0.0981422975114
2024-07-13 09:43:13, 0.105143125462, 0.0989605559305
2024-07-13 09:43:13, 0.105147614637, 0.0995343394298
2024-07-13 09:43:13, 0.105161813465, 0.101140158363
2024-07-13 09:43:13, 0.105155970939, 0.0894432488968
2024-07-13 09:43:13, 0.105150791294, 0.0847239666875
