Timestamp, Linear_Velocity, Angular_Velocity
2024-07-13 09:33:03, 0.4, 1.0
2024-07-13 09:33:03, 0.4, -0.0854630101579
2024-07-13 09:33:03, 0.4, -0.0853735585918
2024-07-13 09:33:03, 0.4, -0.0853251635887
2024-07-13 09:33:03, 0.4, -0.0853409367861
2024-07-13 09:33:03, 0.4, -0.0853870366359
2024-07-13 09:33:03, 0.4, -0.0853021446243
2024-07-13 09:33:03, 0.4, -0.0766438015324
2024-07-13 09:33:03, 0.4, -0.0173626499294
2024-07-13 09:33:03, 0.4, -0.00615901985262
2024-07-13 09:33:03, 0.4, 0.0495667252363
2024-07-13 09:33:03, 0.4, -0.0199968551537
2024-07-13 09:33:03, 0.4, -0.18666212938
2024-07-13 09:33:03, 0.4, -0.158725370565
2024-07-13 09:33:03, 0.4, -0.0876754727493
2024-07-13 09:33:03, 0.4, -0.115166827334
2024-07-13 09:33:03, 0.4, -0.110140895698
2024-07-13 09:33:03, 0.4, -0.126079466237
2024-07-13 09:33:03, 0.4, -0.161036456257
2024-07-13 09:33:03, 0.4, -0.113897821076
2024-07-13 09:33:03, 0.4, -0.084139991163
2024-07-13 09:33:03, 0.4, -0.0490042411494
2024-07-13 09:33:03, 0.4, -0.0931307765103
2024-07-13 09:33:03, 0.4, -0.0883549041186
2024-07-13 09:33:03, 0.4, -0.0373064467175
2024-07-13 09:33:03, 0.4, -0.0700227097759
2024-07-13 09:33:03, 0.4, -0.442193457655
2024-07-13 09:33:03, 0.4, -0.349544377
2024-07-13 09:33:03, 0.4, -0.186910828321
2024-07-13 09:33:03, 0.4, -0.142407132629
2024-07-13 09:33:03, 0.4, -0.171999925771
2024-07-13 09:33:03, 0.4, -0.145379739631
2024-07-13 09:33:03, 0.4, -0.125246873297
2024-07-13 09:33:03, 0.4, -0.151503780132
2024-07-13 09:33:04, 0.4, -0.151556100575
2024-07-13 09:33:04, 0.4, -0.116263051377
2024-07-13 09:33:04, 0.4, -0.0768594875398
2024-07-13 09:33:04, 0.4, -0.0386301381574
2024-07-13 09:33:04, 0.4, -0.0658410747026
2024-07-13 09:33:04, 0.4, -0.041414635911
2024-07-13 09:33:04, 0.4, -0.0867393053514
2024-07-13 09:33:04, 0.4, -0.101032516943
2024-07-13 09:33:04, 0.4, -0.153500294742
2024-07-13 09:33:04, 0.4, -0.131269451991
2024-07-13 09:33:04, 0.4, -0.172399903002
2024-07-13 09:33:04, 0.4, -0.122943980442
